微博id,微博正文,发布时间,点赞数,转发数,评论数
MApo9mPQK,魅族20Pro银色，甄姬实拍，外观满分10分能打几分？  [组图共9张] 原图 ,2023-04-04 12:06,967,19,368
MApnLDTSV,魅族20绿色甄姬实拍，外观满分10分能打几分？  [组图共9张] 原图 ,2023-04-04 12:05,750,12,225
MAplz80Ru,魅族20这小黄鸭屏幕，精细度弱是一方面，另外就是屏幕整体的抹布感也很明显。  ,2023-04-04 12:00,1798,14,253
MAp6xrLNk,魅族20买到了，大伙有啥想问的么？包装盒很长~  原图 ,2023-04-04 11:23,729,0,300
MAoQ845JK,小鹏G6官方照，大家觉得外观颜值怎么样？  [组图共3张] 原图 ,2023-04-04 10:42,295,6,138
MAhfT2Xw7,其实吧，这三台机子最伤的应该是Ace2V  ,2023-04-03 15:24,2301,7,361
MAh593Wkm,Note12T的视频暂时先放放，等GT Neo5 SE开售之后，做个对比评测吧~  ,2023-04-03 14:57,1309,9,353
MAh2Wto3E,今年中端机真的好卷，[尴尬]以后发布会也都别吹焊门不焊门了，可能今天A发布，明天就被B射门，后天C发布，B又被C KO~当然作为消费者，我的观点是：打起来，打起来~  ,2023-04-03 14:52,1363,15,260
MAh17DWTH,大家觉得冰冰的Note12T，门焊住了么？  ,2023-04-03 14:47,2070,9,424
MAh0Dtplb,GT Neo5 SE 16+1TB：2599元  原图 ,2023-04-03 14:46,747,5,166
MAh09m9YV,GT Neo5SE，骁龙7+Gen2，1.5K屏，5500mAh+100W，8+256GB 1999元，12+256GB 2199元，12+512GB 2299元，大家觉得怎么样？买不买？  原图 ,2023-04-03 14:45,614,5,213
MAgZugGan,对比环节  原图 ,2023-04-03 14:43,799,8,214
MAgXWhTWI,屏下指纹，双频GPS，6400W主摄  [组图共3张] 原图 ,2023-04-03 14:39,287,3,83
MAgV74okb,6.74英寸，144Hz 1.5K直屏  原图 ,2023-04-03 14:32,211,3,70
MAgTo6iIR,充电速度对比67W+5000mAh/5500mAh  原图 ,2023-04-03 14:28,264,4,47
MAgRPtFAN,7+Gen2，最高16GB+1TB，LPDDR5X+UFS3.1，5500mAh+100W快充  [组图共4张] 原图 ,2023-04-03 14:24,289,1,56
MAgNv5UxP,黑色、彩色，两个配色  原图 ,2023-04-03 14:14,129,1,51
MAgMxoq8z,GT Neo5SE，最终幻想[融化]感觉有点花里胡哨  [组图共2张] 原图 ,2023-04-03 14:11,203,2,61
MAgKTbcKS,猜一个GT Neo5SE的价格？  原图 ,2023-04-03 14:07,136,0,69
MAgjVy11p,大米精选手机壳膜推荐：【小米13 大弧钢化膜】一体无开孔，边缘大弧打磨，无论吃鸡还是王者都能够持久顺滑。网页链接【小米13/13Pro/12S系列超薄PP手感壳】超薄设计，紧致贴合，完美还原裸机手感。网页链接【iPhone14/13系列 磁吸风暴壳】：内置磁吸圈，撞色防摔，金...全文 [组图共6张] 原图 ,2023-04-03 13:01,23,1,15
MAfD4i3US,魅族20系列开售，大伙都买了吗？  [组图共2张] 原图 ,2023-04-03 11:15,672,4,356
MA7xAepB0,【闲聊】中低端机型，短焦屏下指纹 vs 侧边电容指纹，你更喜欢哪个？ 中低端机型，短焦屏下指纹 vs 侧边电容指纹，你更喜欢哪个？  ,2023-04-02 14:40,8485,16,299
MzWjV2oie,一眨眼，4月了[融化]，今年都打算干嘛？  ,2023-04-01 10:06,584,3,155
MzScVDoPZ,好像前阵子AITO公众号才刚把HUAWEI标上去，看来是不能用了。  [组图共2张] 原图 ,2023-03-31 23:38,2274,16,201
MzNnA8dQj,Note12T白色版，甄姬实拍，大家觉得外观满分10分能打几分？  [组图共9张] 原图 ,2023-03-31 11:20,2636,14,669
MzNmAlxTO,Redmi Noto12T买到了，大伙有啥想问的么？  原图 ,2023-03-31 11:18,652,2,336
MzMWl1TvM,【闲聊】8+256GB  vs  12+128GB 同价格，你会选哪个？ 8+256GB  vs  12+128GB 同价格，你会选哪个？  ,2023-03-31 10:13,11546,10,187
MzI4grVnY,看完发布会，三台魅族新机，你会考虑哪台？ 三台魅族新机，你会考虑哪台？  ,2023-03-30 21:49,16694,6,410
MzI0PoW9e,12+128GB 三星行为了  ,2023-03-30 21:40,1605,7,344
MzHZjcD14,魅族20，12+128GB 2999元，12+256GB 3399元，12+512GB 3799元；魅族20Pro，12+128GB 3999元，12+256GB 4399元，12+512GB 4799元；魅族20 INFINITY，12+256GB 6299元，12+512GB 7299元，16+1TB 8499元；大家觉得怎么样？买不买？  [组图共3张] 原图 ,2023-03-30 21:37,2436,32,551
MzHXY9ynW,前10000名购买魅族20系列手机的用户，可以获得2000元 领克08购车抵用券  原图 ,2023-03-30 21:33,1037,12,112
MzHRo7jdy,领克08，美不美，打几分？  [组图共2张] 原图 ,2023-03-30 21:17,394,0,115
MzHQEfQSq,话说这个Flyme车机，除了新的领克08用外，老的领克车子能升级么？  ,2023-03-30 21:15,858,5,110
MzHPlj4bN,手机厂商做车机交互，确实是降维打击了  [组图共3张] 原图 ,2023-03-30 21:12,572,6,80
MzHMYaVrD,这个好  原图 ,2023-03-30 21:06,136,3,23
MzHLQ7Wg8,没有手机软件赋能的汽车厂商，都将逐渐掉队  原图 ,2023-03-30 21:03,1513,7,178
MzHKyBnkF,手机域  原图 ,2023-03-30 21:00,155,1,35
MzHJhs80o,今晚的重点  原图 ,2023-03-30 20:57,102,0,28
MzHJ6rJbv,18/18S系列，4月上旬开放内测，5月稳定版推送，18X/17系列4月底开放内存，6月稳定版推送  原图 ,2023-03-30 20:57,134,3,41
MzHII0NQQ,跨屏互联  [组图共2张] 原图 ,2023-03-30 20:56,99,1,18
MzHI16Eic,Alive壁纸、全新天气引擎、个性化锁屏、小窗更进一步  [组图共6张] 原图 ,2023-03-30 20:54,212,2,51
MzHEZdWBM,Bugme 好久远的热词  原图 ,2023-03-30 20:47,316,1,75
MzHEL46GH,魅族是手机界的黄埔军校，我希望散的这些人才，回来吧~  [组图共2张] 原图 ,2023-03-30 20:46,1000,7,104
MzHEkFtqy,Flyme的小窗依然领先  原图 ,2023-03-30 20:45,162,1,55
MzHEcFGgT,李楠、杨颜  [组图共6张] 原图 ,2023-03-30 20:45,385,13,73
MzHDnAIOd,一曲茉莉花  [组图共3张] 原图 ,2023-03-30 20:43,209,2,38
MzHAkesTA,大家能不能附和下，不要老是魅友在喊嘛...  原图 ,2023-03-30 20:35,1192,2,154
MzHA2rh6N,2023年售后网点目标400+  原图 ,2023-03-30 20:34,260,2,78
MzHzd5PkM,三年内，回到国内中高端市场TOP5  原图 ,2023-03-30 20:32,1020,6,225
MzHxVvXC3,魅族20，小屏真旗舰  原图 ,2023-03-30 20:29,409,3,109
MzHxk62FV,金属中框里的佼佼者  原图 ,2023-03-30 20:28,87,0,27
MzHwLbHQP,魅族20搭载骁龙8Gen2  原图 ,2023-03-30 20:26,110,2,41
MzHwpiyMN,友商的很多标准版，很多都是上一代旗舰芯片  原图 ,2023-03-30 20:25,848,2,111
MzHvZzXn7,魅族20  [组图共2张] 原图 ,2023-03-30 20:24,105,2,36
MzHv6CfP0,媒体老师们能不能积极点...  ,2023-03-30 20:22,675,4,140
MzHuWztFY,5000mAh，7.8mm，209g  [组图共2张] 原图 ,2023-03-30 20:22,140,2,59
MzHupccdN,超声波指纹、线性马达、双扬声器、红外遥控  原图 ,2023-03-30 20:21,107,1,36
MzHtYDEqN,魅族20Pro的相机，主摄5000W+OIS，长焦5000W（无OIS？），超广角5000W  原图 ,2023-03-30 20:19,348,1,95
MzHtjep7N,支持UWB汽车钥匙（领克08首发）  原图 ,2023-03-30 20:18,68,0,11
MzHsDhTow,换了麦克风，声音小了  原图 ,2023-03-30 20:16,193,1,48
MzHsnlyBX,80W有线，50W无线  原图 ,2023-03-30 20:16,74,1,19
MzHs4nxIw,标配8Gen2，12GB内存，UFS4.0  原图 ,2023-03-30 20:15,99,0,32
MzHrQh0aC,魅族20Pro，三星E6 2K+，LTPO  原图 ,2023-03-30 20:14,111,0,19
MzHqJ8mXo,魅族天问S1 多模卫星通信芯片，双向收发卫星信息（目前还不能用，需要等后续更新）  原图 ,2023-03-30 20:11,197,1,68
MzHpQFrit,美不美，打几分？  原图 ,2023-03-30 20:09,178,2,82
MzHpBmYSg,主摄 1/1.56英寸，有光学防抖，26mm（IMX890？）长焦 1/2.93英寸，有光学防抖，50mm超广角1/2.55英寸，支持2.5mm微距  原图 ,2023-03-30 20:09,186,0,69
MzHoiDn5L,这很优雅，也很难用（耐用）  原图 ,2023-03-30 20:06,151,1,55
MzHn78hPv,携手定义中国屏幕工业的里程碑，BOE Q9，10bit，1920Hz 高频PWM调光，3192*1368  [组图共2张] 原图 ,2023-03-30 20:03,333,5,138
MzHmzmB6x,黑、绿、银，三个配色  [组图共2张] 原图 ,2023-03-30 20:01,62,2,20
MzHmaAvKq,感觉B站这个直播音频有点卡啊  原图 ,2023-03-30 20:00,100,1,49
MzHlQa38k,不锈钢中框，我们心中最完美的中框  原图 ,2023-03-30 19:59,149,0,40
MzHlldXWj,正反两面都使用泰坦玻璃  原图 ,2023-03-30 19:58,91,0,23
MzHlchBXW,买我们的产品，请大家不要再去贴膜了  原图 ,2023-03-30 19:58,323,1,104
MzHkVcEV5,手机宇宙中的振金 魅族泰坦玻璃  [组图共2张] 原图 ,2023-03-30 19:57,114,0,38
MzHkl6nPA,后盖一看就是魅族，不要千篇一律三星S23：？  原图 ,2023-03-30 19:56,751,6,86
MzHjXeFMw,媒体老师们能不能来点掌声，不要老是魅友们鼓掌...  原图 ,2023-03-30 19:55,156,1,32
MzHjGmU68,魅族20 infinity  [组图共2张] 原图 ,2023-03-30 19:54,114,0,36
MzHhlgEyI,热爱红，无界黑  原图 ,2023-03-30 19:48,79,3,18
MzHgttMDg,官方吐槽  原图 ,2023-03-30 19:46,191,2,24
MzHfkzLe7,星际魅族董事长，兼CEO  原图 ,2023-03-30 19:43,204,1,37
MzHeMfXBU,车机的人机交互体验，提升到手机级别水平  原图 ,2023-03-30 19:42,56,0,15
MzHck9Jue,有请星际魅族创始人 李书福  原图 ,2023-03-30 19:36,200,0,77
MzHbPCXnc,郎朗先弹一曲  原图 ,2023-03-30 19:35,122,1,21
MzHa16s1d,准备开始  原图 ,2023-03-30 19:30,82,0,31
MzDJcdnsw,今晚魅族20两台新机终于要发布了，按照目前的爆料消息来看，大家觉得起步价分别是多少比较合理？  原图 ,2023-03-30 10:46,872,0,424
MzDDAF3vS,P60Pro买到白色了，甄姬实拍，外观满分10分能打几分？  [组图共6张] 原图 ,2023-03-30 10:32,1333,18,493
MzDv16Z6b,[老师好]目前测下来，阿绿对天玑9200的日常性能调度优化很怂，游戏倒是没啥问题  ,2023-03-30 10:11,624,0,123
MzDr6rA5e,大米精选手机壳膜推荐：【小米13 大弧钢化膜】一体无开孔，边缘大弧打磨，无论吃鸡还是王者都能够持久顺滑。网页链接【小米13/13Pro/12S系列超薄PP手感壳】超薄设计，紧致贴合，完美还原裸机手感。网页链接【iPhone14/13系列 磁吸风暴壳】：内置磁吸圈，撞色防摔，金...全文 [组图共6张] 原图 ,2023-03-30 10:01,24,1,6
MzDq3dTsN,[交税]路上还遇到一个我很喜欢的车牌DM6666，竟然也是一辆Model3P  原图 ,2023-03-30 09:59,483,0,78
MzDoTCJ3v,上海这边路上的新能源车，特斯拉占比是真的多，路上基本随便瞄一眼，就能够看到，多的时候一条道上好几辆，然后比亚迪也很多，蔚来也不少。理想和小鹏就要少很多，昨天路上就看到过一辆L9一辆L8，一辆P7，从宁波高速到上海，G9真的是一辆都没遇到过（PS只是昨天去上海路上一个小观察，不代表各家...全文 ,2023-03-30 09:56,240,2,80
MzDjCwc6S,小米13Ultra的保护壳样品图越来越多，后盖设计基本算是定型了。去掉了12SUltra上方形阶梯，背部有一个曲面过渡。  [组图共3张] 原图 ,2023-03-30 09:43,660,6,191
MzDiHiiJG,早呀，接下来大家期待哪台新机发布？  ,2023-03-30 09:41,528,2,176
Mzotcxsac,Redmi Buds4 哈利波特版 399元  [组图共3张] 原图 ,2023-03-28 19:55,352,4,82
Mzos9vRr4,哈利波特定制版 12+256GB 2399元~  原图 ,2023-03-28 19:53,454,3,83
Mzord2JL8,摄像头模仿哈利的眼镜  原图 ,2023-03-28 19:50,508,3,74
MzoptbobS,不知道后面真我GT Neo5SE会是啥定价~  ,2023-03-28 19:46,1128,1,222
MzooQa0Vu,你要战，那便战。期待下K60Ultra  原图 ,2023-03-28 19:45,1883,3,230
MzoormPRd,消费者：好，打起来，打起来  原图 ,2023-03-28 19:44,694,3,100
MzonA8k1g,选择的自由  原图 ,2023-03-28 19:42,1371,9,213
MzonfdU4U,8GB游戏击败友商12GB和内存没啥关系吧？主要还是7+Gen2 CPU/GPU能效比天玑9000强  ,2023-03-28 19:41,867,6,153
Mzom34XBi,Note12T 8+256GB 1999元，12+256GB 2099元，12+512GB 2299元，16+1TB 2599元，大家觉得怎么样？买不买？  [组图共2张] 原图 ,2023-03-28 19:38,1825,16,326
MzoktvPcx,首销赠送碎屏保  原图 ,2023-03-28 19:34,263,0,45
MzohJ3d5m,相机感觉没啥好期待的  原图 ,2023-03-28 19:27,434,1,84
Mzohe2IbM,5000mAh+67W(大概率还是残血版)  原图 ,2023-03-28 19:26,265,3,61
MzogppfiK,帅不帅？  原图 ,2023-03-28 19:24,542,2,83
Mzog3gIO1,软件自定义高刷需要等OTA  原图 ,2023-03-28 19:23,269,1,45
MzofN66Ez,“默认开启高频PWM调光，大家无需担心功耗”  ,2023-03-28 19:22,455,3,41
MzofFp01M,FHD+ OLED，12bit，1920Hz PWM调光  [组图共2张] 原图 ,2023-03-28 19:22,202,0,41
MzoeHEbA1,美不美打几分？去掉了屏幕支架~  [组图共4张] 原图 ,2023-03-28 19:20,434,3,90
Mzoej7M1t,以往中端手机，往往为了性能，舍弃了设计K50/K60你在说谁？  ,2023-03-28 19:19,450,2,41
MzodZFMXx,  原图 ,2023-03-28 19:18,655,2,84
MzodkvWGw,可能是友商调校出了问题  ,2023-03-28 19:16,488,3,68
MzocxdrSC,友商Ace2V/Ace2  原图 ,2023-03-28 19:14,93,0,31
Mzoc9xP3P,大世界跑图58.2帧，回头买来测测  原图 ,2023-03-28 19:13,176,1,37
Mzoax8d4X,骁龙8+能做的事，骁龙7+Gen2也能做，而且它的能效比更低  ,2023-03-28 19:09,541,2,97
Mzo8P02Ua,[老师好]一年前：破芯片[交税]一年后：骁龙7+Gen2是一款特别棒的平台  ,2023-03-28 19:05,705,2,85
Mzo8g7UtA,联合调校（8+能调好的情况下，7+Gen2应该差不多吧）  原图 ,2023-03-28 19:04,78,0,14
Mzo7Xy4nM,骁龙7+Gen2骁龙8+--  原图 ,2023-03-28 19:03,83,0,9
Mzo7r42W1,全球出货前十，榜上有名  原图 ,2023-03-28 19:02,266,1,43
Mzo5CbjEY,猜一个Note12T 12+256GB售价？  原图 ,2023-03-28 18:57,150,0,114
Mzlarzrlq,博文涉及营销推广正在审核中  原图 ,2023-03-28 11:31,859,8,132
Mzg4scJa8,总感觉现在新能源车市场真的和当年手机市场各种品牌大乱斗类似，按照这卷法，后面肯定会淘汰一波...  ,2023-03-27 22:32,776,5,171
Mzg1FkTES,飞凡F7，终身免费换电（1500度/年）进阶版，77度电池，576km，5.7s加速，22.99w进阶Pro版，77度电池，576km，5.7s加速，24.99w长续版，90度电池，666km，5.7s加速，24.99w长续Pro版，90度电池，666km，5.7s加速，26.99w性能Pro版，90度电池，600km，3.7s加速，30.19w大家觉得怎么样，会考虑购买...全文 [组图共3张] 原图 ,2023-03-27 22:26,255,9,86
MzdUiENN5,网传的魅族20价格曝光图，魅族20标准版 3699元起，魅族20Pro 4699元~可能是烟雾弹，说不定到时候拉一个Duang！_ _ _ _元~  原图 ,2023-03-27 17:02,1181,6,288
MzdTk8HAz,一加11 木星岩限定版，每片后盖纹理都不一样，这个特性有点像前几天P60Pro的洛可可白，那么理论上也会出现这台手机纹理更好看，那台手机的纹理不咋地~  [组图共2张] 原图 ,2023-03-27 17:00,440,2,93
Mzcj4v5O0,大米精选手机壳膜推荐：【小米13 大弧钢化膜】一体无开孔，边缘大弧打磨，无论吃鸡还是王者都能够持久顺滑。网页链接【小米13/13Pro/12S系列超薄PP手感壳】超薄设计，紧致贴合，完美还原裸机手感。网页链接【iPhone14/13系列 磁吸风暴壳】：内置磁吸圈，撞色防摔，金...全文 [组图共6张] 原图 ,2023-03-27 12:57,32,1,9
MzcipeBB5,GT Neo5SE 1.5K直屏  原图 ,2023-03-27 12:56,644,5,187
Mzb8hfZNt,Redmi Note12T联名哈利波特  原图 ,2023-03-27 09:58,720,9,89
Mzb7Ohod5,好像从去年到现在，绝大多数新机都把包装盒内的充电器数据线给加回来了，说明所谓的去充电头环保，本身就是环保了个寂寞。  ,2023-03-27 09:57,1276,5,166
Mz4RbhJci,真干翻华为？荣耀Magic5Pro全面评测：爸爸的技能我都会了 大米评测的微博视频  抽奖详情  ,2023-03-26 18:00,1498,731,417
Mz2kMBJEy,早~周末，今天都准备干嘛？  ,2023-03-26 11:34,240,1,75
MyULTAeSG,这牌子的显卡怎么样？狗东自营 PNY 4090基本原价了  原图 ,2023-03-25 16:19,299,5,79
MyUHutN8i,不是吧，今年还FHD+周冬雨？希望不是真的  ,2023-03-25 16:08,1688,7,204
MyUB84nOT,晚上Magic5Pro深测视频见~  ,2023-03-25 15:53,591,2,143
MyTBGhxmj,把FindX6Pro的壳，套在Magic5Pro上竟然还行，比Magic5Pro默认摄像头周围一圈曲面凸起顺眼许多。  原图 ,2023-03-25 13:21,640,7,126
MyTiHAfjS,FindX6Pro相机部分测试，大家觉得对比哪辆台比较好？  ,2023-03-25 12:34,1393,4,355
MyTil8ZSx,Molde 3P新车满电495，现在充满480-483，2年2.2w公里，感觉这个电池衰减比预想中要小些~  原图 ,2023-03-25 12:33,305,0,67
MyTfYhl8r,[尴尬]FindX6Pro这出厂贴膜也太不走心了吧，边角都没覆盖到，反倒是X6标准版覆盖OK，没问题。  [组图共4张] 原图 ,2023-03-25 12:28,1260,4,201
MyTbCfUjJ,大米精选手机壳膜推荐：【小米13 大弧钢化膜】一体无开孔，边缘大弧打磨，无论吃鸡还是王者都能够持久顺滑。网页链接【小米13/13Pro/12S系列超薄PP手感壳】超薄设计，紧致贴合，完美还原裸机手感。网页链接【iPhone14/13系列 磁吸风暴壳】：内置磁吸圈，撞色防摔，金...全文 [组图共6张] 原图 ,2023-03-25 12:17,22,1,10
MyTao0HIC,【闲聊】芯片功耗能效OK后，今年大多数机型日常使用体验都没啥问题，那么大家升级换机是等618降价，还是直接首发入手？ 【闲聊】今年升级换机是等618，还是现在直接入手？  ,2023-03-25 12:14,10563,8,159
MyT81qEKB,Find X6也买了，看看这次绿厂加发哥，优化行不行~  [组图共7张] 原图 ,2023-03-25 12:08,660,6,140
MyT7qtl3Q,FindX6Pro也买到了，这个配色外观满分10分，能打几分？  [组图共9张] 原图 ,2023-03-25 12:07,540,10,232
MyT2E904G,来一波Magci5Pro的样张实拍，①，②，③，大家觉得哪组更好？（第一组默认长焦倍率，第二组都是5X，第三组都是10X）  [组图共9张] 原图 ,2023-03-25 11:55,406,5,129
MyT1XePJS,来一波Magci5Pro的样张实拍，①，②，③，大家觉得哪组更好？（主摄自动）  [组图共9张] 原图 ,2023-03-25 11:53,342,2,98
MyT1ukCux,来一波Magci5Pro的样张实拍，①，②，③，大家觉得哪组更好？（主摄自动）  [组图共9张] 原图 ,2023-03-25 11:52,181,5,109
MyT1b8iQg,来一波Magci5Pro的样张实拍，①，②，③，大家觉得哪组更好？（主摄自动）  [组图共9张] 原图 ,2023-03-25 11:51,131,4,70
MyLE9sMVw,堪称小8+，不过今年确实可以叫小8+了，之前两代7系列都是一坨  原图 ,2023-03-24 17:05,1011,3,192
MyJBVoC1H,芯片正常之后，游戏手机和常规旗舰的游戏体验又拉不开啥差距了  ,2023-03-24 11:54,980,7,295
MyJlei9d9,大米精选手机壳膜推荐：【小米13 大弧钢化膜】一体无开孔，边缘大弧打磨，无论吃鸡还是王者都能够持久顺滑。网页链接【小米13/13Pro/12S系列超薄PP手感壳】超薄设计，紧致贴合，完美还原裸机手感。网页链接【iPhone14/13系列 磁吸风暴壳】：内置磁吸圈，撞色防摔，金...全文 [组图共6张] 原图 ,2023-03-24 11:13,31,2,5
MyIYFoiXv,上半年各家影像旗舰都发布完毕，就剩小米13Ultra了吧？  ,2023-03-24 10:18,1624,3,249
MyIRvBNua,P60Pro白色太难买了，线下定不到，狗东定台绿色吧  原图 ,2023-03-24 10:00,1013,8,367
MyC9yxH8u,问了下官网客服，MateX3是全系12GB内存  原图 ,2023-03-23 16:55,2066,9,203
MyC4Tx7vO,P60：8+128GB 4488元，8+256GB 4988元，8+512GB 5988元；P60Pro：8+256GB 6988元，12+512GB 7988元；P60 Art：12+512GB 8988元，12+1TB 10988元；MateX3：12+256GB 12999元，12+512GB 13999元；MateX3典藏版：15999元；全系骁龙8+ 4G；大家觉得怎么样？买不买？  [组图共4张] 原图 ,2023-03-23 16:44,4982,80,929
MyBPl0SvY,主摄5000W RYYB F1.8长焦1200W RYYB 5X OIS超广角1300W F2.2  原图 ,2023-03-23 16:05,338,1,79
MyBNZqyvR,4800mAh+66W有线+50W无线  原图 ,2023-03-23 16:02,225,2,50
MyBLLoETj,五种配色  [组图共5张] 原图 ,2023-03-23 15:57,404,1,71
MyBKVEL4Q,IPX8  原图 ,2023-03-23 15:54,247,0,65
MyBJFoM7X,双旋水滴铰链  [组图共2张] 原图 ,2023-03-23 15:51,74,0,24
MyBIMoSIm,有的折叠屏为了做小，做成了小胖，小胖是谁？239g重量  原图 ,2023-03-23 15:49,494,2,117
MyBIdxPcw,"内屏7.85英寸，外屏6.4英寸,1440Hz 高频PWM调光，120Hz刷新率  [组图共2张] 原图 ",2023-03-23 15:48,88,0,23
MyBHKjOgS,四曲面折叠屏  原图 ,2023-03-23 15:47,80,0,25
MyBHswDsc,华为MateX3  [组图共7张] 原图 ,2023-03-23 15:46,252,4,64
MyBGFxWvD,华为独创的，国内同行都免费拿去用了，不太尊重知识产权  [组图共2张] 原图 ,2023-03-23 15:44,3218,18,238
MyBFuzQmC,艺术版，5100mAh+88w  原图 ,2023-03-23 15:41,226,5,54
MyBEjgRzz,海岛设计  原图 ,2023-03-23 15:38,743,9,134
MyBDVixR6,P60 Art，艺术美学先锋。美不美打几分？  [组图共3张] 原图 ,2023-03-23 15:37,1187,18,260
MyBAq6kDz,有线充电88W，无线充电50W  原图 ,2023-03-23 15:29,448,1,109
MyBzNs0PQ,双向北斗卫星消息  原图 ,2023-03-23 15:27,223,0,40
MyByTf5mo,袁泉  [组图共3张] 原图 ,2023-03-23 15:25,306,1,75
MyBuPgdoq,原色模式，准确还原真实色彩与质感  原图 ,2023-03-23 15:15,372,1,74
MyBurxisq,iPhone拍歪了，我们好多年前就解决了，没想到他们还是这样  原图 ,2023-03-23 15:14,227,1,29
MyBtPsqWd,那么问题来了，FindX6Pro的长焦强，还是P60Pro的长焦强？  ,2023-03-23 15:12,875,3,178
MyBtB102M,长焦支持传感器位移防抖  原图 ,2023-03-23 15:12,127,1,23
MyBs24Amu,绝对的遥遥领先哈~  [组图共3张] 原图 ,2023-03-23 15:08,196,0,84
MyBrJszh0,P60Pro：长焦4800W RYYB F2.1，3.5X，OIS，浮动镜组设计；主摄4800W RYYB F1.4-F4.0，OIS；超广角RYYB 1300W  [组图共3张] 原图 ,2023-03-23 15:07,171,1,87
MyBoNtn2c,对比iPhone14ProMax  原图 ,2023-03-23 15:00,181,0,63
MyBoFbYb8,P60：4800w RYYB主摄，F1.4-F4.0，有OIS。潜望长焦1200W RYYB 5X，1300W超广角  原图 ,2023-03-23 15:00,168,7,57
MyBmQ2Kx8,还是洛可可白更好看点  [组图共2张] 原图 ,2023-03-23 14:55,114,2,46
MyBlu4eHz,更轻，更薄，更好的握持感（P60 197g，P60Pro 200g）  原图 ,2023-03-23 14:52,181,1,51
MyBkVvSvg,1-120Hz LTPO  原图 ,2023-03-23 14:50,99,0,29
MyBkwq1Y2,既没有选择更高的PWM调光，保证了画质，也没有选择低频PWM调光，保证了护眼。  原图 ,2023-03-23 14:49,504,2,60
MyBkgodOW,"全系6.67英寸OLED屏幕，2700*1220,120Hz，1440Hz高频PWM调光  原图 ",2023-03-23 14:49,171,0,56
MyBjL7el5,四曲面设计  [组图共3张] 原图 ,2023-03-23 14:48,107,0,25
MyBjr1Fc6,美不美，打几分？  [组图共2张] 原图 ,2023-03-23 14:47,664,4,242
MyBiRhnhE,P系列的发展史，就是移动影像的发展史  原图 ,2023-03-23 14:45,129,1,50
MyBiiqkVC,华为P系列：智慧摄影与科技美学的完美结合  原图 ,2023-03-23 14:44,98,1,30
MyBhFmJWS,遥遥领先  [组图共3张] 原图 ,2023-03-23 14:42,126,1,34
MyB2tFW0H,额，那个艺术版，说实话欣赏不来，当然可能是我不懂艺术  ,2023-03-23 14:05,833,3,192
MyB1304ma,猜一个P60Pro 8+256GB的价格？  ,2023-03-23 14:01,259,0,199
MyAI67qHm,我还以为是数字生命卡（U盘）发货了，结果是550W钥匙扣发货了。  [组图共2张] 原图 ,2023-03-23 13:15,309,0,42
MyADk5Nii,大米精选手机壳膜推荐：【小米13 大弧钢化膜】一体无开孔，边缘大弧打磨，无论吃鸡还是王者都能够持久顺滑。网页链接【小米13/13Pro/12S系列超薄PP手感壳】超薄设计，紧致贴合，完美还原裸机手感。网页链接【iPhone14/13系列 磁吸风暴壳】：内置磁吸圈，撞色防摔，金...全文 [组图共6张] 原图 ,2023-03-23 13:03,20,0,13
Myznbah13,按照目前这趋势，iQOO12应该也没有屏幕塑料支架了吧？  ,2023-03-23 09:50,976,2,166
MyzlTjUdg,真我GT Neo5SE 也是骁龙7+Gen2，5500mAh+100W快充，4月3号发布  原图 ,2023-03-23 09:47,467,3,124
MyzlktY99,Note12T去掉塑料支架了，那么下一代 K70应该也是没有塑料支架了，厂商之间相互鞭策，挺好~  原图 ,2023-03-23 09:46,1555,14,282
Mysc9zRFU,大米精选手机壳膜推荐：【小米13 大弧钢化膜】一体无开孔，边缘大弧打磨，无论吃鸡还是王者都能够持久顺滑。网页链接【小米13/13Pro/12S系列超薄PP手感壳】超薄设计，紧致贴合，完美还原裸机手感。网页链接【iPhone14/13系列 磁吸风暴壳】：内置磁吸圈，撞色防摔，金...全文 [组图共6张] 原图 ,2023-03-22 15:34,33,2,6
MyqJd1m0b,昨天拯救者发布的新品：Y9000P 2023至尊版/标准版笔记本，GeekPro G5000笔记本，Y900平板电脑，刃9000K 2023 PC主机等等。大家觉得价格怎么样？  [组图共6张] 原图 ,2023-03-22 11:50,681,6,126
MyqzqFcgI,OPPO ，vivo，小米，三方应用数据迁移互通。  [组图共3张] 原图 ,2023-03-22 11:26,1746,30,247
MyqhaivdC,1TB【内存】，建议改成1TB【存储】  原图 ,2023-03-22 10:41,953,7,299
Myq6J9NPD,魅族20手机壳，现货开售  原图 ,2023-03-22 10:15,1223,11,233
MypXEzVJf,红米Note12 T，首发骁龙7+Gen2，看着渲染图，外观设计和之前的Note12接近，猜个12+256GB售价？  原图 ,2023-03-22 09:53,948,7,417
Myjc4od1V,大米精选手机壳膜推荐：【小米13 大弧钢化膜】一体无开孔，边缘大弧打磨，无论吃鸡还是王者都能够持久顺滑。网页链接【小米13/13Pro/12S系列超薄PP手感壳】超薄设计，紧致贴合，完美还原裸机手感。网页链接【iPhone14/13系列 磁吸风暴壳】：内置磁吸圈，撞色防摔，金...全文 [组图共6张] 原图 ,2023-03-21 16:39,38,2,7
Myj2Pl8gz,话说，买了素皮后盖机型的小伙伴，你们平时用机都带壳么？  ,2023-03-21 16:16,677,17,267
